Date,Close
2000-06-19 00:00:00-04:00,-0.022280613270024396
2000-06-20 00:00:00-04:00,-0.01680708723484603
2000-06-21 00:00:00-04:00,0.03727547648470653
2000-06-22 00:00:00-04:00,-0.022321385068551525
2000-06-23 00:00:00-04:00,0.0021619934221237536
2000-06-26 00:00:00-04:00,-0.007743519439077584
2000-06-27 00:00:00-04:00,-0.012516311504751076
2000-06-28 00:00:00-04:00,-0.0012603103852062425
2000-06-29 00:00:00-04:00,0.0044040564907561475
2000-06-30 00:00:00-04:00,-0.01837202839042229
2000-07-03 00:00:00-04:00,0.008911182565958686
2000-07-05 00:00:00-04:00,-0.04140244318478947
2000-07-06 00:00:00-04:00,0.01637717837289232
2000-07-07 00:00:00-04:00,-0.00979433299473964
2000-07-10 00:00:00-04:00,-0.0026278580863472456
2000-07-11 00:00:00-04:00,0.0418737898327155
2000-07-12 00:00:00-04:00,-0.015898179462666473
2000-07-13 00:00:00-04:00,-0.014853272061827294
2000-07-14 00:00:00-04:00,0.0
2000-07-17 00:00:00-04:00,-0.006527699002910392
2000-07-18 00:00:00-04:00,0.0
2000-07-19 00:00:00-04:00,0.011071026000868844
2000-07-20 00:00:00-04:00,-0.005845686473998413
2000-07-21 00:00:00-04:00,-0.028413122713282224
2000-07-24 00:00:00-04:00,-0.022366319152395953
2000-07-25 00:00:00-04:00,0.003421444221019865
2000-07-26 00:00:00-04:00,-0.005479772083573309
2000-07-27 00:00:00-04:00,0.026433673545558367
2000-07-28 00:00:00-04:00,0.015267388144871497
2000-07-31 00:00:00-04:00,-0.004621529483112674
2000-08-01 00:00:00-04:00,0.0
2000-08-02 00:00:00-04:00,0.027416241002865327
2000-08-03 00:00:00-04:00,0.0
2000-08-04 00:00:00-04:00,0.0
2000-08-07 00:00:00-04:00,0.012160327888248279
2000-08-08 00:00:00-04:00,0.0038091456906030885
2000-08-09 00:00:00-04:00,0.018210903423187652
2000-08-10 00:00:00-04:00,0.005585185464948683
2000-08-11 00:00:00-04:00,-0.006207788949576187
2000-08-14 00:00:00-04:00,0.025816109099203732
2000-08-15 00:00:00-04:00,-0.0060862144836546506
2000-08-16 00:00:00-04:00,0.019347209332206905
2000-08-17 00:00:00-04:00,0.01780524642433967
2000-08-18 00:00:00-04:00,-0.013622062681645453
2000-08-21 00:00:00-04:00,0.0035710737171696927
2000-08-22 00:00:00-04:00,0.0005942196296482294
2000-08-23 00:00:00-04:00,0.022895308684554028
2000-08-24 00:00:00-04:00,-0.02467846983070965
2000-08-25 00:00:00-04:00,0.004747770898195558
2000-08-28 00:00:00-04:00,0.012064415116099347
2000-08-29 00:00:00-04:00,-0.005572255533311754
2000-08-30 00:00:00-04:00,-0.013025811070415116
2000-08-31 00:00:00-04:00,0.005941654540980945
2000-09-01 00:00:00-04:00,0.009434280546537721
2000-09-05 00:00:00-04:00,-0.0017629482640337812
2000-09-06 00:00:00-04:00,0.02467892981534492
2000-09-07 00:00:00-04:00,-0.0014348267006334403
2000-09-08 00:00:00-04:00,-0.016797594105751212
2000-09-11 00:00:00-04:00,0.02992155208630365
2000-09-12 00:00:00-04:00,-0.0005669972056061567
2000-09-13 00:00:00-04:00,-0.013131540283637833
2000-09-14 00:00:00-04:00,-0.005764026239027054
2000-09-15 00:00:00-04:00,0.030736653815718995
2000-09-18 00:00:00-04:00,-0.00900878004383232
2000-09-19 00:00:00-04:00,-0.02636259138658481
