Date,Petroleum Consumption,Trend,Seasonal,Residual
2001-03-01,8912.632631565313,9058.697571417477,-93.838231288589,-52.22670856357466
2001-04-01,9034.008747605712,9065.472980187318,-65.0548131647317,33.59058058312594
2001-05-01,9116.839623830694,9071.937237991571,-10.345676805530768,55.24806264465364
2001-06-01,9124.28763294016,9073.31969098669,206.4272657623679,-155.45932380889653
2001-07-01,9369.082730037862,9078.109536442074,164.2921591749646,126.68103442082335
2001-08-01,9321.553194837123,9086.458714685283,268.23947963699663,-33.144999485156745
2001-09-01,8919.172220862078,9092.018254792576,14.246805134010783,-187.09283906450915
2001-10-01,9189.347316310877,9095.600716361605,99.00787891494086,-5.2612789656684384
2001-11-01,8933.612203538196,9103.940540808024,-50.401796898159084,-119.9265403716688
2001-12-01,8646.506526800824,9101.861834865405,-8.518792236944787,-446.8365158276368
2002-01-01,8698.347868180517,9113.872412047145,-334.02621440465015,-81.49832946197779
2002-02-01,8839.292293917084,9123.43452365304,-190.02806382467534,-94.11416591128145
2002-03-01,8999.490230761005,9134.108225561044,-93.838231288589,-40.779763511450014
2002-04-01,9150.450710012525,9147.91153712076,-65.0548131647317,67.59398605649558
2002-05-01,9274.002170109614,9155.702020513436,-10.345676805530768,128.64582640170877
2002-06-01,9414.621429619681,9163.490771503777,206.4272657623679,44.703392353536316
2002-07-01,9439.34635382008,9173.469982140936,164.2921591749646,101.58421250417902
2002-08-01,9515.544525994526,9180.003045945752,268.23947963699663,67.30200041177761
2002-09-01,9116.662459446297,9188.749269340762,14.246805134010783,-86.33361502847553
2002-10-01,9159.537616177833,9199.258102126087,99.00787891494086,-138.72836486319443
2002-11-01,9229.905191584607,9213.946166287931,-50.401796898159084,66.36082219483455
2002-12-01,9100.374519359199,9222.004305242208,-8.518792236944787,-113.1109936460646
2003-01-01,8696.168410453294,9235.23458822031,-334.02621440465015,-205.03996336236554
2003-02-01,8967.273344546316,9250.499777515219,-190.02806382467534,-93.19836914422703
2003-03-01,8941.034234126078,9264.532254714886,-93.838231288589,-229.6597893002188
2003-04-01,9150.739073403067,9274.471850313439,-65.0548131647317,-58.6779637456405
2003-05-01,9099.779033296098,9287.572521903057,-10.345676805530768,-177.44781180142897
2003-06-01,9272.6929670899,9303.079411069175,206.4272657623679,-236.8137097416421
2003-07-01,9389.243359062948,9313.297710761326,164.2921591749646,-88.34651087334262
2003-08-01,9660.883520821675,9328.927337044996,268.23947963699663,63.716704139682975
2003-09-01,9280.798778682225,9340.203142687706,14.246805134010783,-73.65116913949139
2003-10-01,9388.531770732408,9346.978302884314,99.00787891494086,-57.45441106684642
2003-11-01,9240.17750825148,9361.120631435877,-50.401796898159084,-70.54132628623825
2003-12-01,9323.363133033647,9383.328343327838,-8.518792236944787,-51.44641805724612
2004-01-01,8967.371508329885,9397.970479918153,-334.02621440465015,-96.57275718361774
2004-02-01,9339.09861196777,9410.610104195976,-190.02806382467534,118.51657159646894
2004-03-01,9371.1226907118,9423.852672529785,-93.838231288589,41.10824947060361
2004-04-01,9528.277766261892,9434.438118846047,-65.0548131647317,158.894460580577
2004-05-01,9505.107024643985,9445.361316282,-10.345676805530768,70.0913851675155
2004-06-01,9729.480279815443,9458.326842889812,206.4272657623679,64.72617116326356
2004-07-01,9768.14484153389,9470.4706035226,164.2921591749646,133.38207883632364
2004-08-01,9805.110536974242,9484.676188282032,268.23947963699663,52.19486905521319
2004-09-01,9591.5923545688,9498.69805437309,14.246805134010783,78.64749506169967
2004-10-01,9721.441295713286,9513.441460502077,99.00787891494086,108.99195629626799
2004-11-01,9596.10308520995,9523.444962032834,-50.401796898159084,123.05992007527516
2004-12-01,9504.489231034566,9537.221796349248,-8.518792236944787,-24.21377307773699
2005-01-01,9220.962661363501,9553.15588810646,-334.02621440465015,1.8329876616917886
2005-02-01,9460.384101790576,9567.432945631666,-190.02806382467534,82.97921998358507
2005-03-01,9586.191537149425,9581.558112682105,-93.838231288589,98.47165575590886
2005-04-01,9511.109336336165,9595.132610442124,-65.0548131647317,-18.968460941227292
2005-05-01,9745.671860132365,9613.485791086325,-10.345676805530768,142.5317458515706
2005-06-01,9868.618312913828,9629.938811393651,206.4272657623679,32.25223575780902
2005-07-01,9859.561115261084,9644.966928584487,164.2921591749646,50.30202750163241
2005-08-01,10071.775256453271,9655.269440224696,268.23947963699663,148.26633659157835
2005-09-01,9460.410891712158,9666.520935978628,14.246805134010783,-220.3568494004809
2005-10-01,9514.55500574805,9675.48613221735,99.00787891494086,-259.93900538423964
2005-11-01,9612.443974013218,9685.521183905537,-50.401796898159084,-22.67541299415985
2005-12-01,9712.476697615011,9690.694003716846,-8.518792236944787,30.30148613511002
2006-01-01,9401.17042451565,9695.112851886483,-334.02621440465015,40.08378703381828
2006-02-01,9445.994259252524,9690.830411234841,-190.02806382467534,-54.80808815764212
2006-03-01,9635.133510783897,9690.000177029367,-93.838231288589,38.971565043118304
2006-04-01,9658.55213319302,9689.56211137923,-65.0548131647317,34.044834978521706
2006-05-01,9798.315647035428,9691.851348746277,-10.345676805530768,116.80997509468175
2006-06-01,10036.966706794676,9687.78319253684,206.4272657623679,142.75624849546867
2006-07-01,10022.246864193945,9683.001812563785,164.2921591749646,174.95289245519504
2006-08-01,10197.412594447216,9675.9508007305,268.23947963699663,253.22231407972015
2006-09-01,9789.712031817051,9658.153566649657,14.246805134010783,117.3116600333836
2006-10-01,9867.221110369295,9651.990597849657,99.00787891494086,116.22263360469721
2006-11-01,9710.07326506089,9640.363449325037,-50.401796898159084,120.11161263401141
2006-12-01,9761.662566547007,9628.02637930977,-8.518792236944787,142.1549794741829
2007-01-01,9461.004814799502,9617.216847938787,-334.02621440465015,177.81418126536488
2007-02-01,9652.57210575624,9602.7450627799,-190.02806382467534,239.85510680101507
2007-03-01,9619.042252547115,9588.808074575325,-93.838231288589,124.0724092603789
2007-04-01,9802.31496588397,9579.735218737202,-65.0548131647317,287.63456031150025
2007-05-01,9980.73170421771,9563.30660926508,-10.345676805530768,427.77077175815936
2007-06-01,10062.437941841576,9550.851288429236,206.4272657623679,305.1593876499718
