Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2020,Sep,57.5(R),52.5(R),2057477(R),1877938(R),179539(R),8.7(R)
2020,Oct,57.5(R),52.9(R),2054135(R),1890467(R),163668(R),8.0(R)
2020,Nov,57.5(R),53.1(R),2056116(R),1899219(R),156897(R),7.6(R)
2020,Dec,57.6(R),53.3(R),2057414(R),1905547(R),151867(R),7.4(R)
2021,Jan,57.5(R),53.5(R),2055013(R),1910988(R),144025(R),7.0(R)
2021,Feb,57.6(R),53.7(R),2055207(R),1915978(R),139229(R),6.8(R)
2021,Mar,57.7(R),53.9(R),2057309(R),1922240(R),135069(R),6.6(R)
2021,Apr,57.8(R),54.1(R),2059901(R),1928590(R),131311(R),6.4(R)
2021,May,57.8(R),54.3(R),2060736(R),1934923(R),125813(R),6.1(R)
2021,Jun,57.8(R),54.4(R),2062258(R),1940227(R),122031(R),5.9(R)
2021,Jul,57.7(R),54.5(R),2058572(R),1944377(R),114195(R),5.5(R)
2021,Aug,57.7(R),54.7(R),2055547(R),1948614(R),106933(R),5.2(R)
2021,Sep,57.6(R),54.9(R),2052404(R),1953754(R),98650(R),4.8(R)
2021,Oct,57.7(R),55.1(R),2053412(R),1960565(R),92847(R),4.5(R)
2021,Nov,57.8(R),55.3(R),2055657(R),1968175(R),87482(R),4.3(R)
2021,Dec,57.9(R),55.6(R),2060093(R),1976448(R),83645(R),4.1(R)
2022,Jan,58.2(R),55.9(R),2066831(R),1984480(R),82351(R),4.0(R)
2022,Feb,58.3(R),56.1(R),2071280(R),1991672(R),79608(R),3.8(R)
2022,Mar,58.4(R),56.3(R),2073322(R),1996485(R),76837(R),3.7(R)
2022,Apr,58.5(R),56.4(R),2073923(R),1998732(R),75191(R),3.6(R)
2022,May,58.5(R),56.4(R),2072384(R),1998376(R),74008(R),3.6(R)
2022,Jun,58.4(R),56.3(R),2069509(R),1996407(R),73102(R),3.5(R)
2022,Jul,58.3(R),56.3(R),2066262(R),1993611(R),72651(R),3.5(R)
2022,Aug,58.3(R),56.2(R),2064336(R),1991121(R),73215(R),3.5(R)
2022,Sep,58.2(R),56.2(R),2063139(R),1989886(R),73253(R),3.6(R)
2022,Oct,58.3(R),56.2(R),2064734(R),1990415(R),74319(R),3.6(R)
2022,Nov,58.4(R),56.3(R),2067843(R),1992863(R),74980(R),3.6(R)
2022,Dec,58.5(R),56.4(R),2072351(R),1996863(R),75488(R),3.6(R)
2023,Jan,58.7(R),56.5(R),2077225(R),2001327(R),75898(R),3.7(R)
2023,Feb,58.8(R),56.6(R),2080608(R),2005139(R),75469(R),3.6(R)
2023,Mar,58.8(R),56.7(R),2080885(R),2007304(R),73581(R),3.5(R)
2023,Apr,58.7(R),56.7(R),2078549(R),2007482(R),71067(R),3.4(R)
2023,May,58.6(R),56.6(R),2075347(R),2005750(R),69597(R),3.4(R)
2023,Jun,58.5(R),56.6(R),2072161(R),2002990(R),69171(R),3.3(R)
2023,Jul,58.5(R),56.5(R),2070916(R),1999797(R),71119(R),3.4(R)
2023,Aug,58.5(R),56.4(R),2071895(R),1996926(R),74969(R),3.6(R)
2023,Sep,58.6(R),56.3(R),2074422(R),1995182(R),79240(R),3.8(R)
2023,Oct,58.6(R),56.3(R),2076981(R),1994247(R),82734(R),4.0(R)
2023,Nov,58.6(R),56.3(R),2077608(R),1994437(R),83171(R),4.0(R)
2023,Dec,58.6(R),56.3(R),2077588(R),1994961(R),82627(R),4.0(R)
2024,Jan,58.7,56.3,2079344,1994221,85123,4.1
2024,Feb,58.7(P),56.2(P),2079296(P),1991270(P),88026(P),4.2(P)
