Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2022,Jan,68.6(R),65.9(R),3189963(R),3063149(R),126814(R),4.0(R)
2022,Feb,68.6(R),66.1(R),3191320(R),3075281(R),116039(R),3.6(R)
2022,Mar,68.5(R),66.3(R),3190265(R),3084595(R),105670(R),3.3(R)
2022,Apr,68.5(R),66.3(R),3190940(R),3091225(R),99715(R),3.1(R)
2022,May,68.4(R),66.4(R),3189786(R),3094948(R),94838(R),3.0(R)
2022,Jun,68.3(R),66.3(R),3186587(R),3096107(R),90480(R),2.8(R)
2022,Jul,68.1(R),66.2(R),3181224(R),3094937(R),86287(R),2.7(R)
2022,Aug,67.9(R),66.1(R),3175237(R),3092894(R),82343(R),2.6(R)
2022,Sep,67.9(R),66.0(R),3179397(R),3091642(R),87755(R),2.8(R)
2022,Oct,67.9(R),66.0(R),3184323(R),3092465(R),91858(R),2.9(R)
2022,Nov,68.0(R),66.0(R),3190186(R),3095829(R),94357(R),3.0(R)
2022,Dec,68.1(R),66.1(R),3196975(R),3101632(R),95343(R),3.0(R)
2023,Jan,68.2(R),66.2(R),3204571(R),3108787(R),95784(R),3.0(R)
2023,Feb,68.3(R),66.3(R),3212801(R),3116539(R),96262(R),3.0(R)
2023,Mar,68.4(R),66.4(R),3220615(R),3123692(R),96923(R),3.0(R)
2023,Apr,68.5(R),66.4(R),3227245(R),3129259(R),97986(R),3.0(R)
2023,May,68.5(R),66.4(R),3231799(R),3132374(R),99425(R),3.1(R)
2023,Jun,68.5(R),66.4(R),3234536(R),3133606(R),100930(R),3.1(R)
2023,Jul,68.5(R),66.3(R),3236204(R),3133528(R),102676(R),3.2(R)
2023,Aug,68.5(R),66.2(R),3237175(R),3132551(R),104624(R),3.2(R)
2023,Sep,68.4(R),66.2(R),3237974(R),3131763(R),106211(R),3.3(R)
2023,Oct,68.4(R),66.1(R),3238821(R),3131430(R),107391(R),3.3(R)
2023,Nov,68.3(R),66.0(R),3239250(R),3131600(R),107650(R),3.3(R)
2023,Dec,68.3(R),66.0(R),3239754(R),3132157(R),107597(R),3.3(R)
2024,Jan,68.1,65.8,3237237,3127024,110213,3.4
2024,Feb,68.1(P),65.6(P),3235458(P),3121047(P),114411(P),3.5(P)
