Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2022,May,64.9(R),62.2(R),354288(R),339565(R),14723(R),4.2(R)
2022,Jun,64.9(R),62.2(R),353955(R),339563(R),14392(R),4.1(R)
2022,Jul,64.7(R),62.2(R),353258(R),339281(R),13977(R),4.0(R)
2022,Aug,64.5(R),62.1(R),352342(R),338881(R),13461(R),3.8(R)
2022,Sep,64.5(R),62.0(R),352410(R),338543(R),13867(R),3.9(R)
2022,Oct,64.5(R),61.9(R),352517(R),338438(R),14079(R),4.0(R)
2022,Nov,64.5(R),61.9(R),352811(R),338688(R),14123(R),4.0(R)
2022,Dec,64.6(R),62.0(R),353289(R),339263(R),14026(R),4.0(R)
2023,Jan,64.7(R),62.1(R),353849(R),339976(R),13873(R),3.9(R)
2023,Feb,64.8(R),62.3(R),354518(R),340792(R),13726(R),3.9(R)
2023,Mar,64.9(R),62.4(R),355245(R),341582(R),13663(R),3.8(R)
2023,Apr,65.0(R),62.5(R),356001(R),342213(R),13788(R),3.9(R)
2023,May,65.1(R),62.5(R),356746(R),342585(R),14161(R),4.0(R)
2023,Jun,65.2(R),62.5(R),357472(R),342760(R),14712(R),4.1(R)
2023,Jul,65.3(R),62.5(R),358126(R),342772(R),15354(R),4.3(R)
2023,Aug,65.4(R),62.5(R),358569(R),342632(R),15937(R),4.4(R)
2023,Sep,65.4(R),62.4(R),358770(R),342462(R),16308(R),4.5(R)
2023,Oct,65.3(R),62.3(R),358767(R),342302(R),16465(R),4.6(R)
2023,Nov,65.3(R),62.3(R),358631(R),342237(R),16394(R),4.6(R)
2023,Dec,65.3(R),62.3(R),358598(R),342276(R),16322(R),4.6(R)
2024,Jan,65.2,62.2,358280,341874,16406,4.6
2024,Feb,65.1(P),62.1(P),357988(P),341312(P),16676(P),4.7(P)
