Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2017,Jan,60.5,57.3,3207827,3040381,167446,5.2
2017,Feb,60.5,57.4,3214755,3049108,165647,5.2
2017,Mar,60.6,57.5,3222018,3058180,163838,5.1
2017,Apr,60.7,57.6,3229183,3067067,162116,5.0
2017,May,60.7,57.7,3235526,3075187,160339,5.0
2017,Jun,60.7,57.8,3240691,3081904,158787,4.9
2017,Jul,60.7,57.8,3245145,3087275,157870,4.9
2017,Aug,60.7,57.8,3248948,3091379,157569,4.8
2017,Sep,60.7,57.7,3252264,3094480,157784,4.9
2017,Oct,60.6,57.7,3255727,3097498,158229,4.9
2017,Nov,60.6,57.7,3260024,3101312,158712,4.9
2017,Dec,60.7,57.7,3265952,3107262,158690,4.9
2018,Jan,60.7,57.8,3273165,3113945,159220,4.9
2018,Feb,60.8,57.9,3282873,3124522,158351,4.8
2018,Mar,60.9,58.0,3293381,3136405,156976,4.8
2018,Apr,61.0,58.2,3303276,3147822,155454,4.7
2018,May,61.1,58.3,3312067,3157523,154544,4.7
2018,Jun,61.2,58.3,3320195,3165561,154634,4.7
2018,Jul,61.2,58.4,3328193,3172389,155804,4.7
2018,Aug,61.3,58.4,3337305,3178981,158324,4.7
2018,Sep,61.4,58.4,3347937,3186038,161899,4.8
2018,Oct,61.5,58.4,3359392,3193729,165663,4.9
2018,Nov,61.6,58.5,3370604,3201936,168668,5.0
2018,Dec,61.7,58.6,3380640,3210355,170285,5.0
2019,Jan,61.8(R),58.7(R),3390870(R),3220811(R),170059(R),5.0(R)
2019,Feb,61.8(R),58.7(R),3397877(R),3228962(R),168915(R),5.0(R)
2019,Mar,61.8(R),58.8(R),3404339(R),3237157(R),167182(R),4.9(R)
2019,Apr,61.9(R),58.9(R),3411223(R),3245868(R),165355(R),4.8(R)
2019,May,61.9(R),58.9(R),3418736(R),3254850(R),163886(R),4.8(R)
2019,Jun,62.0(R),59.0(R),3427031(R),3263795(R),163236(R),4.8(R)
2019,Jul,62.0(R),59.1(R),3435830(R),3272476(R),163354(R),4.8(R)
2019,Aug,62.1(R),59.1(R),3444567(R),3280945(R),163622(R),4.8(R)
2019,Sep,62.1(R),59.2(R),3453362(R),3290234(R),163128(R),4.7(R)
2019,Oct,62.1(R),59.2(R),3462437(R),3299741(R),162696(R),4.7(R)
2019,Nov,62.2(R),59.3(R),3471324(R),3308310(R),163014(R),4.7(R)
2019,Dec,62.2(R),59.3(R),3477687(R),3313477(R),164210(R),4.7(R)
2020,Jan,62.1(R),59.2(R),3479581(R),3313642(R),165939(R),4.8(R)
2020,Feb,62.0(R),59.0(R),3477193(R),3308796(R),168397(R),4.8(R)
2020,Mar,61.8(R),58.8(R),3472944(R),3301603(R),171341(R),4.9(R)
2020,Apr,60.3(R),51.9(R),3394365(R),2925371(R),468994(R),13.8(R)
2020,May,61.1(R),54.2(R),3445038(R),3059875(R),385163(R),11.2(R)
2020,Jun,61.0(R),55.0(R),3445292(R),3109016(R),336276(R),9.8(R)
2020,Jul,61.2(R),55.7(R),3466596(R),3156444(R),310152(R),8.9(R)
2020,Aug,61.2(R),56.3(R),3471188(R),3195579(R),275609(R),7.9(R)
2020,Sep,61.5(R),56.8(R),3491099(R),3228216(R),262883(R),7.5(R)
2020,Oct,61.4(R),57.1(R),3495594(R),3250774(R),244820(R),7.0(R)
2020,Nov,61.5(R),57.3(R),3501876(R),3265961(R),235915(R),6.7(R)
2020,Dec,61.5(R),57.4(R),3506937(R),3276178(R),230759(R),6.6(R)
2021,Jan,61.4(R),57.5(R),3508607(R),3284981(R),223626(R),6.4(R)
2021,Feb,61.4(R),57.6(R),3513594(R),3294632(R),218962(R),6.2(R)
2021,Mar,61.5(R),57.7(R),3518399(R),3306268(R),212131(R),6.0(R)
2021,Apr,61.5(R),57.9(R),3524019(R),3318992(R),205027(R),5.8(R)
2021,May,61.4(R),58.0(R),3527159(R),3331776(R),195383(R),5.5(R)
2021,Jun,61.4(R),58.1(R),3529388(R),3343352(R),186036(R),5.3(R)
2021,Jul,61.3(R),58.2(R),3528648(R),3353894(R),174754(R),5.0(R)
2021,Aug,61.1(R),58.3(R),3527366(R),3364299(R),163067(R),4.6(R)
2021,Sep,61.0(R),58.4(R),3527075(R),3375162(R),151913(R),4.3(R)
2021,Oct,61.0(R),58.5(R),3530341(R),3387183(R),143158(R),4.1(R)
2021,Nov,61.0(R),58.7(R),3536652(R),3399921(R),136731(R),3.9(R)
2021,Dec,61.1(R),58.8(R),3545492(R),3412956(R),132536(R),3.7(R)
2022,Jan,61.2(R),58.9(R),3556168(R),3425680(R),130488(R),3.7(R)
2022,Feb,61.3(R),59.1(R),3566817(R),3437439(R),129378(R),3.6(R)
2022,Mar,61.4(R),59.2(R),3576644(R),3447325(R),129319(R),3.6(R)
2022,Apr,61.4(R),59.2(R),3585474(R),3455295(R),130179(R),3.6(R)
2022,May,61.5(R),59.2(R),3593324(R),3461500(R),131824(R),3.7(R)
2022,Jun,61.5(R),59.2(R),3600257(R),3465760(R),134497(R),3.7(R)
2022,Jul,61.5(R),59.1(R),3606184(R),3468147(R),138037(R),3.8(R)
2022,Aug,61.5(R),59.1(R),3611461(R),3469970(R),141491(R),3.9(R)
2022,Sep,61.5(R),59.1(R),3616099(R),3472652(R),143447(R),4.0(R)
2022,Oct,61.5(R),59.1(R),3620857(R),3477186(R),143671(R),4.0(R)
2022,Nov,61.5(R),59.1(R),3626279(R),3484169(R),142110(R),3.9(R)
2022,Dec,61.6(R),59.2(R),3632936(R),3493714(R),139222(R),3.8(R)
2023,Jan,61.7(R),59.3(R),3640979(R),3504849(R),136130(R),3.7(R)
2023,Feb,61.7(R),59.5(R),3650431(R),3516725(R),133706(R),3.7(R)
2023,Mar,61.8(R),59.6(R),3660545(R),3527908(R),132637(R),3.6(R)
2023,Apr,61.9(R),59.7(R),3670494(R),3537291(R),133203(R),3.6(R)
2023,May,62.0(R),59.7(R),3679832(R),3544157(R),135675(R),3.7(R)
2023,Jun,62.1(R),59.8(R),3689016(R),3549361(R),139655(R),3.8(R)
2023,Jul,62.2(R),59.8(R),3698868(R),3554067(R),144801(R),3.9(R)
2023,Aug,62.3(R),59.8(R),3708290(R),3558088(R),150202(R),4.1(R)
2023,Sep,62.3(R),59.7(R),3716538(R),3561764(R),154774(R),4.2(R)
2023,Oct,62.3(R),59.7(R),3721996(R),3564483(R),157513(R),4.2(R)
2023,Nov,62.3(R),59.6(R),3721710(R),3564506(R),157204(R),4.2(R)
2023,Dec,62.2(R),59.6(R),3720507(R),3564058(R),156449(R),4.2(R)
2024,Jan,62.2,59.6,3726522,3571470,155052,4.2
2024,Feb,62.2(P),59.7(P),3732647(P),3580926(P),151721(P),4.1(P)
