Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2021,Jan,61.2(R),58.1(R),1861842(R),1767881(R),93961(R),5.0(R)
2021,Feb,61.2(R),58.2(R),1862554(R),1770995(R),91559(R),4.9(R)
2021,Mar,61.2(R),58.3(R),1864526(R),1775260(R),89266(R),4.8(R)
2021,Apr,61.3(R),58.4(R),1866893(R),1779949(R),86944(R),4.7(R)
2021,May,61.3(R),58.5(R),1868523(R),1784632(R),83891(R),4.5(R)
2021,Jun,61.2(R),58.6(R),1869168(R),1788708(R),80460(R),4.3(R)
2021,Jul,61.1(R),58.7(R),1867786(R),1792452(R),75334(R),4.0(R)
2021,Aug,61.0(R),58.8(R),1866145(R),1796598(R),69547(R),3.7(R)
2021,Sep,61.0(R),58.9(R),1865177(R),1801478(R),63699(R),3.4(R)
2021,Oct,61.0(R),59.0(R),1866601(R),1807477(R),59124(R),3.2(R)
2021,Nov,61.0(R),59.2(R),1870414(R),1814302(R),56112(R),3.0(R)
2021,Dec,61.2(R),59.4(R),1876138(R),1821519(R),54619(R),2.9(R)
2022,Jan,61.4(R),59.6(R),1882776(R),1828395(R),54381(R),2.9(R)
2022,Feb,61.5(R),59.8(R),1888736(R),1834384(R),54352(R),2.9(R)
2022,Mar,61.6(R),59.9(R),1893432(R),1838976(R),54456(R),2.9(R)
2022,Apr,61.7(R),59.9(R),1896810(R),1841960(R),54850(R),2.9(R)
2022,May,61.7(R),59.9(R),1899194(R),1843517(R),55677(R),2.9(R)
2022,Jun,61.7(R),59.9(R),1901084(R),1844094(R),56990(R),3.0(R)
2022,Jul,61.7(R),59.8(R),1903091(R),1844378(R),58713(R),3.1(R)
2022,Aug,61.7(R),59.8(R),1905842(R),1845416(R),60426(R),3.2(R)
2022,Sep,61.8(R),59.8(R),1909470(R),1847942(R),61528(R),3.2(R)
2022,Oct,61.9(R),59.9(R),1914095(R),1852162(R),61933(R),3.2(R)
2022,Nov,62.0(R),60.0(R),1919717(R),1858184(R),61533(R),3.2(R)
2022,Dec,62.2(R),60.2(R),1926304(R),1865756(R),60548(R),3.1(R)
2023,Jan,62.3(R),60.4(R),1933220(R),1873857(R),59363(R),3.1(R)
2023,Feb,62.5(R),60.6(R),1939926(R),1881677(R),58249(R),3.0(R)
2023,Mar,62.6(R),60.8(R),1945885(R),1888457(R),57428(R),3.0(R)
2023,Apr,62.7(R),60.9(R),1951278(R),1894050(R),57228(R),2.9(R)
2023,May,62.8(R),61.0(R),1956410(R),1898372(R),58038(R),3.0(R)
2023,Jun,62.9(R),61.0(R),1961689(R),1901808(R),59881(R),3.1(R)
2023,Jul,63.1(R),61.0(R),1967590(R),1904908(R),62682(R),3.2(R)
2023,Aug,63.2(R),61.1(R),1973426(R),1907578(R),65848(R),3.3(R)
2023,Sep,63.3(R),61.1(R),1978509(R),1909967(R),68542(R),3.5(R)
2023,Oct,63.3(R),61.0(R),1981704(R),1911587(R),70117(R),3.5(R)
2023,Nov,63.2(R),61.0(R),1981456(R),1911551(R),69905(R),3.5(R)
2023,Dec,63.1(R),60.9(R),1980636(R),1911150(R),69486(R),3.5(R)
2024,Jan,63.2,60.9,1983646,1913505,70141,3.5
2024,Feb,63.2(P),61.0(P),1987745(P),1916707(P),71038(P),3.6(P)
