Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2014,May,62.3,57.5,18638929,17200175,1438754,7.7
2014,Jun,62.3,57.6,18656005,17238675,1417330,7.6
2014,Jul,62.3,57.7,18677566,17279967,1397599,7.5
2014,Aug,62.3,57.7,18704813,17324005,1380808,7.4
2014,Sep,62.4,57.8,18735234,17369795,1365439,7.3
2014,Oct,62.4,57.9,18760622,17413762,1346860,7.2
2014,Nov,62.4,58.0,18775765,17451977,1323788,7.1
2014,Dec,62.4,58.0,18785368,17484592,1300776,6.9
2015,Jan,62.3,58.1,18794302,17513360,1280942,6.8
2015,Feb,62.3,58.1,18804573,17539526,1265047,6.7
2015,Mar,62.3,58.2,18816299,17566611,1249688,6.6
2015,Apr,62.3,58.2,18826398,17594659,1231739,6.5
2015,May,62.3,58.3,18830333,17620363,1209970,6.4
2015,Jun,62.2,58.3,18825613,17640900,1184713,6.3
2015,Jul,62.1,58.3,18816836,17658045,1158791,6.2
2015,Aug,62.0,58.3,18810236,17674840,1135396,6.0
2015,Sep,62.0,58.3,18810658,17695331,1115327,5.9
2015,Oct,62.0,58.4,18824385,17724466,1099919,5.8
2015,Nov,62.0,58.4,18852382,17762494,1089888,5.8
2015,Dec,62.1,58.5,18886247,17804150,1082097,5.7
2016,Jan,62.1,58.6,18917326,17843140,1074186,5.7
2016,Feb,62.2,58.7,18941962,17875645,1066317,5.6
2016,Mar,62.2,58.7,18959258,17901022,1058236,5.6
2016,Apr,62.2,58.7,18973207,17921613,1051594,5.5
2016,May,62.2,58.8,18989520,17941250,1048270,5.5
2016,Jun,62.2,58.8,19008579,17961187,1047392,5.5
2016,Jul,62.2,58.8,19028074,17981056,1047018,5.5
2016,Aug,62.2,58.8,19046039,17999607,1046432,5.5
2016,Sep,62.2,58.8,19061155,18015129,1046026,5.5
2016,Oct,62.2,58.8,19071727,18028383,1043344,5.5
2016,Nov,62.2,58.8,19079948,18044658,1035290,5.4
2016,Dec,62.2,58.9,19090083,18068401,1021682,5.4
2017,Jan,62.2,58.9,19107737,18104833,1002904,5.2
2017,Feb,62.2,59.0,19127260,18143666,983594,5.1
2017,Mar,62.3,59.1,19149284,18183179,966105,5.0
2017,Apr,62.3,59.2,19172412,18220082,952330,5.0
2017,May,62.4,59.3,19193658,18252450,941208,4.9
2017,Jun,62.4,59.4,19209913,18277837,932076,4.9
2017,Jul,62.4,59.4,19220058,18295974,924084,4.8
2017,Aug,62.3,59.4,19221629,18307232,914397,4.8
2017,Sep,62.3,59.4,19215041,18312935,902106,4.7
2017,Oct,62.2,59.3,19204052,18316581,887471,4.6
2017,Nov,62.2,59.3,19193135,18320848,872287,4.5
2017,Dec,62.1,59.3,19189000,18331881,857119,4.5
2018,Jan,62.1,59.4,19196954,18352744,844210,4.4
2018,Feb,62.2,59.5,19219336,18384599,834737,4.3
2018,Mar,62.3,59.6,19250782,18424514,826268,4.3
2018,Apr,62.3,59.7,19278835,18461288,817547,4.2
2018,May,62.4,59.7,19295169,18485203,809966,4.2
2018,Jun,62.3,59.7,19300178,18495575,804603,4.2
2018,Jul,62.3,59.7,19297703,18495896,801807,4.2
2018,Aug,62.3,59.7,19297388,18493301,804087,4.2
2018,Sep,62.3,59.7,19305148,18493118,812030,4.2
2018,Oct,62.3,59.7,19321310,18497788,823522,4.3
2018,Nov,62.4,59.7,19341208,18506174,835034,4.3
2018,Dec,62.4,59.7,19358470,18516907,841563,4.3
2019,Jan,62.4(R),59.7(R),19360462(R),18521020(R),839442(R),4.3(R)
2019,Feb,62.4(R),59.7(R),19354040(R),18525131(R),828909(R),4.3(R)
2019,Mar,62.3(R),59.7(R),19340323(R),18527237(R),813086(R),4.2(R)
2019,Apr,62.3(R),59.7(R),19328655(R),18533011(R),795644(R),4.1(R)
2019,May,62.3(R),59.7(R),19324694(R),18544058(R),780636(R),4.0(R)
2019,Jun,62.3(R),59.8(R),19331406(R),18559602(R),771804(R),4.0(R)
2019,Jul,62.3(R),59.8(R),19348613(R),18578213(R),770400(R),4.0(R)
2019,Aug,62.4(R),59.9(R),19374392(R),18600428(R),773964(R),4.0(R)
2019,Sep,62.5(R),60.0(R),19408372(R),18631259(R),777113(R),4.0(R)
2019,Oct,62.6(R),60.0(R),19446774(R),18664056(R),782718(R),4.0(R)
2019,Nov,62.7(R),60.1(R),19488389(R),18694918(R),793471(R),4.1(R)
2019,Dec,62.8(R),60.2(R),19528526(R),18717560(R),810966(R),4.2(R)
2020,Jan,62.9(R),60.2(R),19563123(R),18729167(R),833956(R),4.3(R)
2020,Feb,63.0(R),60.2(R),19592298(R),18732265(R),860033(R),4.4(R)
2020,Mar,62.0(R),58.6(R),19289936(R),18224107(R),1065829(R),5.5(R)
2020,Apr,60.1(R),50.4(R),18703246(R),15687938(R),3015308(R),16.1(R)
2020,May,59.6(R),50.2(R),18574489(R),15643297(R),2931192(R),15.8(R)
2020,Jun,61.1(R),52.7(R),19045004(R),16417108(R),2627896(R),13.8(R)
2020,Jul,61.2(R),53.2(R),19082965(R),16569665(R),2513300(R),13.2(R)
2020,Aug,60.8(R),53.6(R),18929607(R),16683360(R),2246247(R),11.9(R)
2020,Sep,60.0(R),54.0(R),18670970(R),16811245(R),1859725(R),10.0(R)
2020,Oct,59.8(R),54.3(R),18624058(R),16896485(R),1727573(R),9.3(R)
2020,Nov,60.0(R),54.6(R),18662920(R),16975853(R),1687067(R),9.0(R)
2020,Dec,60.2(R),54.8(R),18724714(R),17035354(R),1689360(R),9.0(R)
2021,Jan,60.2(R),55.0(R),18716287(R),17084921(R),1631366(R),8.7(R)
2021,Feb,60.4(R),55.2(R),18751224(R),17145438(R),1605786(R),8.6(R)
2021,Mar,60.6(R),55.5(R),18814655(R),17226490(R),1588165(R),8.4(R)
2021,Apr,60.9(R),55.9(R),18896459(R),17327065(R),1569394(R),8.3(R)
2021,May,61.1(R),56.2(R),18931653(R),17426862(R),1504791(R),7.9(R)
2021,Jun,61.4(R),56.6(R),19021706(R),17531606(R),1490100(R),7.8(R)
2021,Jul,61.4(R),56.9(R),19022070(R),17618817(R),1403253(R),7.4(R)
2021,Aug,61.5(R),57.1(R),19051120(R),17712871(R),1338249(R),7.0(R)
2021,Sep,61.4(R),57.4(R),19034138(R),17795328(R),1238810(R),6.5(R)
2021,Oct,61.5(R),57.7(R),19067338(R),17898603(R),1168735(R),6.1(R)
2021,Nov,61.5(R),58.0(R),19084646(R),17995220(R),1089426(R),5.7(R)
2021,Dec,61.7(R),58.4(R),19142750(R),18099424(R),1043326(R),5.5(R)
2022,Jan,61.9(R),58.6(R),19184830(R),18190526(R),994304(R),5.2(R)
2022,Feb,61.9(R),58.9(R),19180658(R),18264500(R),916158(R),4.8(R)
2022,Mar,61.8(R),59.1(R),19171080(R),18321067(R),850013(R),4.4(R)
2022,Apr,61.9(R),59.2(R),19183057(R),18373753(R),809304(R),4.2(R)
2022,May,61.8(R),59.3(R),19172145(R),18392831(R),779314(R),4.1(R)
2022,Jun,61.8(R),59.3(R),19168763(R),18408642(R),760121(R),4.0(R)
2022,Jul,61.7(R),59.3(R),19145459(R),18404856(R),740603(R),3.9(R)
2022,Aug,61.5(R),59.2(R),19109683(R),18386814(R),722869(R),3.8(R)
2022,Sep,61.6(R),59.1(R),19129456(R),18362479(R),766977(R),4.0(R)
2022,Oct,61.7(R),59.1(R),19159647(R),18355662(R),803985(R),4.2(R)
2022,Nov,61.8(R),59.1(R),19196390(R),18365170(R),831220(R),4.3(R)
2022,Dec,61.9(R),59.1(R),19224557(R),18376422(R),848135(R),4.4(R)
2023,Jan,61.9(R),59.2(R),19250558(R),18392793(R),857765(R),4.5(R)
2023,Feb,62.0(R),59.2(R),19266113(R),18404475(R),861638(R),4.5(R)
2023,Mar,62.0(R),59.2(R),19279548(R),18417645(R),861903(R),4.5(R)
2023,Apr,62.0(R),59.3(R),19296482(R),18434197(R),862285(R),4.5(R)
2023,May,62.1(R),59.3(R),19310069(R),18442081(R),867988(R),4.5(R)
2023,Jun,62.1(R),59.3(R),19320986(R),18440145(R),880841(R),4.6(R)
2023,Jul,62.1(R),59.2(R),19322041(R),18417652(R),904389(R),4.7(R)
2023,Aug,62.1(R),59.1(R),19326564(R),18390468(R),936096(R),4.8(R)
2023,Sep,62.0(R),58.9(R),19326085(R),18358415(R),967670(R),5.0(R)
2023,Oct,62.1(R),58.9(R),19336168(R),18345357(R),990811(R),5.1(R)
2023,Nov,62.0(R),58.8(R),19325362(R),18331874(R),993488(R),5.1(R)
2023,Dec,62.1(R),58.9(R),19342132(R),18351873(R),990259(R),5.1(R)
2024,Jan,62.1,58.8,19355816,18341960,1013856,5.2
2024,Feb,62.1(P),58.8(P),19348890(P),18321857(P),1027033(P),5.3(P)
