Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2020,Jun,55.0(R),50.0(R),914344(R),832096(R),82248(R),9.0(R)
2020,Jul,55.4(R),50.4(R),921682(R),838967(R),82715(R),9.0(R)
2020,Aug,55.5(R),50.7(R),924261(R),844997(R),79264(R),8.6(R)
2020,Sep,55.9(R),51.1(R),931312(R),850720(R),80592(R),8.7(R)
2020,Oct,55.9(R),51.2(R),932249(R),854100(R),78149(R),8.4(R)
2020,Nov,56.0(R),51.3(R),934151(R),856129(R),78022(R),8.4(R)
2020,Dec,56.1(R),51.4(R),935911(R),857099(R),78812(R),8.4(R)
2021,Jan,56.0(R),51.4(R),934588(R),857819(R),76769(R),8.2(R)
2021,Feb,56.1(R),51.5(R),935634(R),859267(R),76367(R),8.2(R)
2021,Mar,56.2(R),51.7(R),936693(R),862186(R),74507(R),8.0(R)
2021,Apr,56.3(R),51.9(R),940052(R),866165(R),73887(R),7.9(R)
2021,May,56.4(R),52.1(R),941000(R),870374(R),70626(R),7.5(R)
2021,Jun,56.5(R),52.3(R),944491(R),874370(R),70121(R),7.4(R)
2021,Jul,56.5(R),52.5(R),945065(R),877848(R),67217(R),7.1(R)
2021,Aug,56.6(R),52.7(R),945761(R),881407(R),64354(R),6.8(R)
2021,Sep,56.5(R),52.9(R),944093(R),884912(R),59181(R),6.3(R)
2021,Oct,56.5(R),53.1(R),945755(R),888720(R),57035(R),6.0(R)
2021,Nov,56.6(R),53.3(R),947437(R),892422(R),55015(R),5.8(R)
2021,Dec,56.7(R),53.6(R),949493(R),896272(R),53221(R),5.6(R)
2022,Jan,56.8(R),53.8(R),951152(R),899866(R),51286(R),5.4(R)
2022,Feb,56.8(R),54.0(R),950640(R),902951(R),47689(R),5.0(R)
2022,Mar,56.7(R),54.1(R),949230(R),905296(R),43934(R),4.6(R)
2022,Apr,56.7(R),54.2(R),948802(R),907273(R),41529(R),4.4(R)
2022,May,56.6(R),54.3(R),948024(R),908707(R),39317(R),4.1(R)
2022,Jun,56.5(R),54.3(R),946766(R),909740(R),37026(R),3.9(R)
2022,Jul,56.4(R),54.3(R),944588(R),910150(R),34438(R),3.6(R)
2022,Aug,56.2(R),54.3(R),942219(R),910373(R),31846(R),3.4(R)
2022,Sep,56.3(R),54.3(R),943973(R),910998(R),32975(R),3.5(R)
2022,Oct,56.4(R),54.4(R),946283(R),912446(R),33837(R),3.6(R)
2022,Nov,56.5(R),54.5(R),948971(R),914642(R),34329(R),3.6(R)
2022,Dec,56.6(R),54.6(R),951955(R),917480(R),34475(R),3.6(R)
2023,Jan,56.8(R),54.8(R),955263(R),920828(R),34435(R),3.6(R)
2023,Feb,57.0(R),55.0(R),958833(R),924503(R),34330(R),3.6(R)
2023,Mar,57.2(R),55.1(R),962110(R),927815(R),34295(R),3.6(R)
2023,Apr,57.3(R),55.3(R),964598(R),930259(R),34339(R),3.6(R)
2023,May,57.4(R),55.3(R),966015(R),931451(R),34564(R),3.6(R)
2023,Jun,57.4(R),55.3(R),966664(R),931616(R),35048(R),3.6(R)
2023,Jul,57.4(R),55.2(R),966918(R),931035(R),35883(R),3.7(R)
2023,Aug,57.3(R),55.1(R),967010(R),930106(R),36904(R),3.8(R)
2023,Sep,57.3(R),55.0(R),967243(R),929421(R),37822(R),3.9(R)
2023,Oct,57.3(R),55.0(R),967820(R),929363(R),38457(R),4.0(R)
2023,Nov,57.3(R),55.0(R),968393(R),929884(R),38509(R),4.0(R)
2023,Dec,57.3(R),55.0(R),969026(R),930620(R),38406(R),4.0(R)
2024,Jan,57.3,55.0,968914,930352,38562,4.0
2024,Feb,57.2(P),55.0(P),968829(P),930662(P),38167(P),3.9(P)
