Date_Time,Log Geom Diff Henry Hub Natural Gas Spot Price
2023-05-03,0.025190248828558495
2023-05-02,0.05328136661293678
2023-05-01,0.05505977718302739
2023-04-28,0.013303965626362666
2023-04-27,-0.045052663940943136
2023-04-26,0.00917437627604123
2023-04-25,0.009090971701252105
2023-04-24,-0.009090971701251963
2023-04-21,0.0045558165358608824
2023-04-20,-0.004555816535860802
2023-04-19,0.0045558165358608824
2023-04-18,0.013544225107757034
2023-04-17,-0.009009069942365968
2023-04-14,-0.16705408466316607
2023-04-13,0.0870113769896297
2023-04-12,0.08455738802806317
2023-04-11,-0.013605652055778709
2023-04-10,-0.01843370168883802
2023-04-05,-0.0045977092486295425
2023-04-04,-0.01860518783103447
2023-04-03,-0.01895791374461416
2023-03-31,0.004773278752657812
2023-03-30,-0.07410797215372196
2023-03-29,-0.005141399500418652
2023-03-28,0.0404095383378767
2023-03-27,0.00985229644301164
2023-03-24,0.0
2023-03-23,0.019418085857101516
2023-03-22,-0.024332100659530783
2023-03-21,-0.05051579013690172
2023-03-20,0.1444815825552333
2023-03-17,0.08176595469656767
2023-03-16,0.012320484388040657
2023-03-15,0.0
2023-03-14,0.0784716154414951
2023-03-13,-0.09909090264423089
2023-03-10,0.0
2023-03-09,0.0408219945202552
2023-03-08,0.0
2023-03-07,0.007968169649176881
2023-03-06,-0.02409755157906053
2023-03-03,0.07816477284933626
2023-03-02,0.003752349618550372
2023-03-01,-0.030420596700711854
2023-02-28,-0.03536714383729125
2023-02-27,0.01980262729617973
2023-02-24,-0.07743174013281603
2023-02-23,-0.08393445148515052
2023-02-22,-0.0471785602750905
2023-02-21,0.023867481406643486
2023-02-16,0.08408311721054144
2023-02-15,-0.012170535620255066
2023-02-14,-0.012320484388040736
2023-02-13,0.0
2023-02-10,-0.02087758502155514
2023-02-09,0.012578782206859965
2023-02-08,0.0
2023-02-07,-0.021053409197832267
2023-02-06,-0.07968816060369953
2023-02-03,0.10074156980153184
2023-02-02,0.10660973505825827
2023-02-01,-0.00751883241402734
2023-01-31,0.0
2023-01-30,0.062177244951891364
2023-01-27,0.003539826705124208
2023-01-26,-0.03964483134724025
2023-01-25,0.1275392106017481
2023-01-24,0.08078925492732107
2023-01-23,0.023599915340873506
2023-01-20,-0.08515780834030695
2023-01-19,-0.07924937165414049
2023-01-18,0.0949977286222798
2023-01-17,0.0694094513721676
2023-01-12,0.011594332780919227
2023-01-11,-0.01744230266334237
2023-01-10,-0.026747508367028338
2023-01-09,0.09476238466600308
2023-01-06,-0.06216690641655156
2023-01-05,0.09716374845364767
2023-01-04,-0.007968169649176845
2023-01-03,-0.029772158333670144
2022-12-29,0.07126302002149049
2022-12-28,0.07145896398214485
2022-12-27,0.1839622462514146
2022-12-22,-0.0070175726586466465
2022-12-21,-0.14690003409914962
2022-12-20,-0.1492686522299498
2022-12-19,0.14107859825990543
2022-12-16,0.08660010821969541
2022-12-15,0.025317807984289786
2022-12-14,-0.038985446712953654
2022-12-13,0.09614386055290235
2022-12-12,-0.06750588236537318
2022-12-09,-0.30114525262007485
2022-12-08,-0.03889947961373772
2022-12-07,-0.06467770966866088
2022-12-06,0.019846296371930534
2022-12-05,-0.0985906638834866
2022-12-02,0.1702001962616098
2022-12-01,0.2519917056518681
2022-11-30,0.1006099128992285
2022-11-29,-0.14916313831621922
2022-11-28,-0.004987541511039162
2022-11-25,0.09075436326846412
2022-11-22,-0.04673747785168993
2022-11-21,-0.0064000218454674
2022-11-18,-0.021087561620096392
2022-11-17,0.016260520871780326
2022-11-16,-0.05299253014051034
2022-11-15,0.0033955890011383287
2022-11-14,0.05602783146966251
2022-11-11,-0.2623642644674911
2022-11-10,0.0
2022-11-09,-0.32734732884421236
2022-11-08,0.1450257720502578
2022-11-07,0.14410034397375687
2022-11-04,-0.14410034397375687
2022-11-03,0.1505728584793744
2022-11-02,-0.01516822147317143
2022-11-01,-0.002185793219980208
2022-10-31,0.09391672879752436
2022-10-28,0.0
2022-10-27,0.054276886854438273
2022-10-26,-0.003780722839905933
2022-10-25,-0.02105340919783238
2022-10-24,-0.07217560440266807
2022-10-21,-0.07779298793952086
2022-10-20,0.13633644355213118
2022-10-19,0.09886890242131899
2022-10-18,0.0899673353938295
2022-10-17,-0.013072081567352775
2022-10-14,0.0032840752011897975
2022-10-13,0.0242926925690447
2022-10-12,0.054488185284069776
2022-10-11,-0.06252035698133393
2022-10-06,0.10038817403126832
2022-10-05,-0.16823884093944294
2022-10-04,-0.07833184326990696
2022-10-03,0.043485111939738676
2022-09-30,0.12641392485565872
2022-09-29,0.026215842130893015
2022-09-28,0.0030395160178965965
2022-09-27,0.0357713250682828
2022-09-26,-0.01178216869826024
2022-09-23,0.0
2022-09-22,0.13943982931068885
2022-09-21,0.02920842558305603
2022-09-20,0.0025000013020844273
2022-09-19,-0.006261761223976222
2022-09-16,0.018668868271029797
2022-09-15,0.05866433513214047
2022-09-14,0.011560822401076006
2022-09-13,-0.024434025337282023
2022-09-12,-0.034754846053048655
2022-09-09,0.013325454597149625
2022-09-08,-0.00482509983175702
2022-09-07,-0.018304354862013376
2022-09-06,0.048086186667637726
2022-09-01,0.02155255838573428
2022-08-31,-0.04916336812972579
2022-08-30,0.018858018634396723
2022-08-29,0.0152674721307886
2022-08-26,0.025642430613337652
2022-08-25,-0.001055409068943492
2022-08-24,-0.021345527620223227
2022-08-23,0.05048390543199207
2022-08-22,0.010204170174241668
2022-08-19,-0.07481106971793881
2022-08-18,0.030174703122213032
2022-08-17,0.009508787969027136
2022-08-16,-0.024482329759189805
2022-08-15,-0.07377646212250756
2022-08-12,0.01268028517590921
2022-08-11,-0.02317600834792323
2022-08-10,-0.0818027550624724
2022-08-09,0.0012714559881966659
2022-08-08,-0.01407572823418457
2022-08-05,0.06727318060742504
2022-08-04,0.01197619104671562
2022-08-03,-0.07282674199767343
2022-08-02,0.02528579722867338
2022-08-01,0.023443393189939415
2022-07-29,0.015729301908543908
2022-07-28,0.04919024419077178
2022-07-27,-0.011494379425735021
2022-07-26,0.08951306211999896
2022-07-25,-0.10465604222256268
2022-07-22,-0.032203140494634706
2022-07-21,-0.0320224405684063
2022-07-20,-0.052677560123903074
2022-07-19,-0.03081288642953502
2022-07-18,0.040005334613699206
2022-07-15,-0.14763599880606468
2022-07-14,0.04445176257083401
2022-07-13,-0.032403424054659416
2022-07-12,0.019274132612866656
2022-07-11,0.0014673516939497444
2022-07-08,-0.0635614814897445
2022-07-07,-0.0932809900032252
2022-07-06,-0.03136145520405142
2022-07-05,0.012313260233356887
2022-06-30,0.12873731065984825
2022-06-29,0.02267670867102972
2022-06-28,-0.004494389587839326
2022-06-27,-0.08947140283049212
2022-06-24,-0.048790164169432056
2022-06-23,0.12007924791673381
2022-06-22,0.03308572458576527
2022-06-21,-0.023953241022492872
2022-06-16,0.06691019766854255
2022-06-15,-0.020513539833103018
2022-06-14,-0.005194816877104023
2022-06-13,0.15860503017663857
2022-06-10,-0.02474816968919414
2022-06-09,-0.07323223867100957
2022-06-08,0.1446519276693504
2022-06-07,-0.016034549847256916
2022-06-06,-0.02178735418490718
2022-06-03,-0.08501097624254662
2022-06-02,0.06498806036743879
2022-06-01,-0.04952076807413104
2022-05-31,-0.0011813350458310943
2022-05-26,0.10186042156504332
2022-05-25,0.026840043789813677
2022-05-24,-0.062281183835921204
2022-05-23,-0.08343062734547234
2022-05-20,-0.023559676173892
2022-05-19,0.02966843066221342
2022-05-18,0.03823643803925076
2022-05-17,-0.032164773970701055
2022-05-16,-0.023271105251029173
2022-05-13,-0.04046063891660178
2022-05-12,-0.06669137449867228
2022-05-11,0.03789357294521879
2022-05-10,-0.10491793985949803
2022-05-09,0.17293645456623272
2022-05-06,0.03534798234422714
2022-05-05,0.008348289391471244
2022-05-04,-0.014354313451683054
2022-05-03,-0.057016680440235806
2022-05-02,-0.07136448620797103
2022-04-29,-0.06508661651988631
2022-04-28,0.0188274931379733
2022-04-27,-0.00864558699285393
2022-04-26,-0.0028985527540114154
2022-04-25,-0.07065296732369733
2022-04-22,0.026135230812545995
2022-04-21,0.043065303430836394
2022-04-20,0.034289073478632165
2022-04-19,0.043963123421116204
2022-04-18,0.005361943141385373
2022-04-13,-0.03818378697015888
2022-04-12,-0.013564639034138473
2022-04-11,-0.037098535609815644
2022-04-08,0.004713284452098357
2022-04-07,-0.05310982531394841
2022-04-06,0.03890279866959919
2022-04-05,-0.055569851154810765
2022-04-04,-0.03942241416583195
2022-04-01,-0.05202967144586249
2022-03-31,0.0055096558109697
2022-03-30,-0.025975486403260563
2022-03-29,0.0
2022-03-28,0.036904556935450764
2022-03-25,-0.0018132371241808313
2022-03-24,-0.0598309259870257
2022-03-23,0.013397329571821125
2022-03-22,-0.050693114315518095
2022-03-21,-0.04709160753385057
2022-03-18,0.020747632194248713
2022-03-17,-0.014478019180653225
2022-03-16,-0.025317807984289897
2022-03-15,-0.04814934389758261
2022-03-14,0.02873125804048106
2022-03-11,0.04265038735037022
2022-03-10,-0.02966319182355891
2022-03-09,-0.02173998663640599
2022-03-08,0.013100624045698275
2022-03-07,0.06711113104604148
2022-03-04,-0.039301852347613485
2022-03-03,-0.023480267608842472
2022-03-02,0.004310351501122263
2022-03-01,-0.064395162238322
2022-02-28,0.02267670867102972
2022-02-25,0.037408102066170006
2022-02-24,0.03188367840522198
2022-02-23,-0.04056052243091096
2022-02-22,-0.02425697764555987
2022-02-17,-0.008714652102443775
2022-02-16,-0.04018397781903354
2022-02-15,-0.018391322971423544
2022-02-14,-0.06222102299720856
2022-02-11,-0.002472189145389037
2022-02-10,-0.00247831601446709
2022-02-09,0.024511031014349784
2022-02-08,0.040337615726575335
2022-02-07,0.032039353744616875
2022-02-04,0.18457127652797004
2022-02-03,0.08950514386803222
2022-02-02,0.1373767295567847
2022-02-01,-0.20649191772176764
2022-01-31,0.019982499587338137
2022-01-28,0.02311213987574862
2022-01-27,-0.25031066408119534
2022-01-26,0.0
2022-01-25,-0.04383631481317779
2022-01-24,-0.00947874395454377
2022-01-21,-0.021661496781179304
2022-01-20,0.07948106767000551
2022-01-19,0.09428820730863174
2022-01-18,-0.07206507052392161
2022-01-13,0.08967753739586586
2022-01-12,-0.0340458414097171
2022-01-11,-0.10487963082047552
2022-01-10,0.0
2022-01-07,-0.08265027108061734
2022-01-06,0.028315920117287858
2022-01-05,-0.041456713678346135
2022-01-04,-0.013315775975772062
2022-01-03,0.0026773777707163942
2021-12-31,0.021164811192043116
2021-12-30,0.0
2021-12-29,-0.11647499099636806
2021-12-28,-0.02381064869371856
2021-12-27,0.03840944811487126
2021-12-22,0.1039550340490914
2021-12-21,0.0025284463533586906
2021-12-20,-0.012706651269114688
2021-12-17,-0.05250549737793062
2021-12-16,-0.010840214552864833
2021-12-15,0.032174357027856114
2021-12-14,-0.021334142474991172
2021-12-13,0.08768500449910405
2021-12-10,-0.10398971352404764
2021-12-09,0.005464494472078745
2021-12-08,0.032174357027856114
2021-12-07,-0.051432173632270706
2021-12-06,0.016529301951210506
2021-12-03,0.03490287168106003
2021-12-02,0.07373096932173542
2021-12-01,0.0548409156995859
2021-11-30,0.04757408972848341
2021-11-29,0.08072321127244134
2021-11-23,0.004048588526000332
2021-11-22,-0.02454110891611766
2021-11-19,0.01438873745209967
2021-11-18,0.010152371464017908
2021-11-17,-0.026613648518089943
2021-11-16,0.05842547615310414
2021-11-15,-0.06885309931536333
2021-11-12,0.04107353520828757
2021-11-11,-0.03272275599086753
2021-11-10,-0.05337446059137516
2021-11-09,0.10798863806409593
2021-11-08,0.08487655394385296
2021-11-05,-0.0036231923694203952
2021-11-04,0.03915090756182528
2021-11-03,-0.024736243559640506
2021-11-02,-0.04762804898925459
2021-11-01,-0.020853836283205848
2021-10-29,0.050430853626891904
2021-10-28,0.03402297721162068
2021-10-27,0.03969459868494696
2021-10-26,-0.05566654425099913
2021-10-25,0.02298951822469878
2021-10-22,-0.11472826566142649
2021-10-21,-0.03187520853044883
2021-10-20,-0.014271394105332794
2021-10-19,-0.012396852976828682
2021-10-18,0.04073883097910362
2021-10-15,0.08234314577107787
2021-10-14,0.08455738802806297
2021-10-13,-0.06273834063342336
2021-10-12,-0.040372455290387514
2021-10-11,0.022223136784710256
2021-10-08,0.0
2021-10-07,0.04477023391110523
2021-10-06,0.04954044556013611
2021-10-05,0.05984000035601706
2021-10-04,-0.09374155203169836
2021-10-01,-0.0333071980177686
2021-09-30,-0.005361943141385399
2021-09-29,0.026526754333428604
2021-09-28,0.03599360264790545
2021-09-27,-0.07152131784031021
2021-09-24,-0.08094727580396346
2021-09-23,-0.03187520853044883
2021-09-22,-0.00405680069561443
2021-09-21,0.008097210232619303
2021-09-20,0.05682233586669637
2021-09-17,0.013245226750020723
2021-09-16,0.036904556935450764
2021-09-15,0.025046031926087734
2021-09-14,-0.0488785072941859
2021-09-13,-0.03396552915563015
2021-09-10,-0.015474196582597365
2021-09-09,-0.03168581907414081
2021-09-08,-0.06440439197098281
2021-09-07,0.010672459890771759
2021-09-02,-0.025479085300984784
2021-09-01,-0.043963123421116176
2021-08-31,-0.027336554163750387
2021-08-30,-0.018648559078072977
2021-08-27,0.023256862164267183
2021-08-26,-0.06653284564608893
2021-08-25,-0.009876623495911976
2021-08-24,-0.020050797045561078
2021-08-23,-0.005076153031860661
2021-08-20,0.002541297428672548
2021-08-19,-0.02831592011728774
2021-08-18,0.0078023802841848
2021-08-17,0.01542447032563173
2021-08-16,0.002547772078798783
2021-08-13,0.005076153031860568
2021-08-12,0.037271394797231384
2021-08-11,-0.007343974255758394
2021-08-10,0.012210163906931337
2021-08-09,0.02871010588243136
2021-08-06,-0.0071006215495764274
2021-08-05,0.014151179546242964
2021-08-04,-0.01652930195121047
2021-08-03,-0.03390155167568146
2021-08-02,-0.00990107098271157
2021-07-30,-0.02010117932108715
2021-07-29,0.022585652648749288
2021-07-28,0.01722059775167034
2021-07-27,0.01212136053234504
2021-07-26,-0.014563364187896667
2021-07-23,0.004878058453432994
2021-07-22,-0.022141125877213747
2021-07-21,-0.02010117932108715
2021-07-20,-0.030930300691358614
2021-07-19,-0.0184945826361643
2021-07-16,-0.013423020332140661
2021-07-15,-0.005420067469339256
2021-07-14,0.03208831455150045
2021-07-13,-0.005277057100843781
2021-07-12,-0.021391189981317445
2021-07-09,0.0026990569691649835
2021-07-08,-0.04127133175540461
2021-07-07,0.02770260254933575
2021-07-06,0.005449604767564685
2021-07-01,0.02422729533532427
2021-06-30,0.00794706169253194
2021-06-29,-0.010610179112015571
2021-06-28,-0.03528181414463971
2021-06-25,-0.06269859421556405
2021-06-24,-0.02985296314968116
2021-06-23,0.01801850550267843
2021-06-22,-0.04567003683318832
2021-06-21,-0.018868484304382805
2021-06-18,0.025079684397023606
2021-06-17,0.0030911925696728796
2021-06-16,0.0030816665374081144
2021-06-15,0.018293193047325483
2021-06-14,0.014992784586141318
2021-06-11,-0.03945883674054767
2021-06-10,-0.03144913268250335
2021-06-09,0.0
2021-06-08,-0.006410278360919054
2021-06-07,-0.042699425673829595
2021-06-04,0.010016778243471209
2021-06-03,0.0
2021-06-02,0.026231012148869685
2021-06-01,-0.022914259522875777
2021-05-27,-0.020834086902842025
2021-05-26,0.020834086902842053
2021-05-25,-0.013841051411871468
2021-05-24,-0.03186110206898412
2021-05-21,0.02135312447056906
2021-05-20,0.00701757265864654
2021-05-19,0.0069686693160934355
2021-05-18,0.02739897418811456
2021-05-17,0.010084119066626226
2021-05-14,-0.013468217050866593
2021-05-13,0.0
2021-05-12,-0.01365208916832732
2021-05-11,0.0
2021-05-10,0.006849341845574768
2021-05-07,-0.010291686036547636
2021-05-06,0.0
2021-05-05,0.030562650410166883
2021-05-04,0.0033389012655146303
2021-05-03,-0.013423020332140661
2021-04-30,-0.03436764350420777
2021-04-29,0.01733145635163994
2021-04-28,0.02377021933391185
2021-04-27,-0.023770219333911845
2021-04-26,-0.06385147198653278
2021-04-23,0.02173998663640582
2021-04-22,-0.007194275634027085
2021-04-21,-0.018215439891341105
2021-04-20,0.014598799421152631
2021-04-19,-0.0036297680505786127
2021-04-16,-0.044617065488806805
2021-04-15,-0.0038095284166676188
2021-04-14,0.01138532222512521
2021-04-13,-0.030653741091002402
2021-04-12,-0.027615167032973266
2021-04-09,-0.008032171697264267
2021-04-08,-0.004040409537004863
2021-04-07,-0.01632689328742878
2021-04-06,0.004106781952653281
2021-04-05,-0.004106781952653359
2021-03-31,0.0
2021-03-30,0.011834457647002798
2021-03-29,0.011696039763191456
2021-03-26,-0.02353049741019416
2021-03-25,0.0
2021-03-24,0.015748356968139112
2021-03-23,0.0
2021-03-22,-0.0039138993211364406
2021-03-19,-0.007874056430905883
2021-03-18,-0.032131278182793065
2021-03-17,0.059423420470800806
2021-03-16,-0.039220713153281385
2021-03-15,0.031498667059371016
2021-03-12,0.026770241064604832
2021-03-11,0.018692133012152546
2021-03-10,-0.03007745523727795
2021-03-09,0.0
2021-03-08,0.018904154639152654
2021-03-05,0.018553407895747834
2021-03-04,0.02540971552536822
2021-03-03,0.024780028998486865
2021-03-02,0.0034904049397685676
2021-03-01,-0.0610602567612463
2021-02-26,-0.014925650216675706
2021-02-25,0.022305757514298186
2021-02-24,0.028987536873252187
2021-02-23,0.04879016416943205
2021-02-22,0.07216244624823058
2021-02-19,0.45083371313801535
2021-02-18,0.5456944494168147
2021-02-17,1.025103226516119
2021-02-16,-0.7456323438947332
2021-02-11,0.06024008037735672
2021-02-10,-0.5473832194997883
2021-02-09,-0.11545861156482796
2021-02-08,0.014815085785140682
2021-02-05,0.026126304592220213
2021-02-04,-0.15462834881174067
2021-02-03,0.006666691358189077
2021-02-02,0.0736332510434538
2021-02-01,-0.11778303565638351
2021-01-29,-0.0719734996250891
2021-01-28,0.02941388520629319
2021-01-27,0.003616640470188515
2021-01-26,-0.014545711002378751
2021-01-25,-0.037317763007195165
2021-01-22,-0.07089582163303748
2021-01-21,0.016194685919980606
2021-01-20,0.03162318843051214
2021-01-19,0.03065374109100252
2021-01-14,-0.014084739881738972
2021-01-13,0.0
2021-01-12,0.02451961717431866
2021-01-11,-0.06430786723273132
2021-01-08,0.021898685307637524
2021-01-07,0.01433716314640725
2021-01-06,-0.01795380361659582
2021-01-05,0.003616640470188515
2021-01-04,-0.06333587517181076
2020-12-29,0.01680711831638119
2020-12-28,-0.0041753714104805105
2020-12-23,0.02941388520629319
2020-12-22,0.0
2020-12-21,-0.029413885206293226
2020-12-18,0.018484814674102942
2020-12-17,-0.011049836186584935
2020-12-16,0.011049836186584935
2020-12-15,-0.037317763007195165
2020-12-14,0.022557347424074527
2020-12-11,-0.05737711258330248
2020-12-10,-0.036076056473809535
2020-12-09,0.0
2020-12-08,-0.03742640551911703
2020-12-07,0.012631746905900782
2020-12-04,0.03696519423347155
2020-12-03,-0.008097210232619362
2020-12-02,0.11143956173420852
2020-12-01,0.049655590445860966
2020-11-30,0.0
2020-11-24,0.0
2020-11-23,-0.10221656516785847
2020-11-20,-0.004494389587839215
2020-11-19,-0.013605652055778709
2020-11-18,0.07898841131863046
2020-11-17,0.07320340402329492
2020-11-16,0.02708095860267083
2020-11-13,0.07356256717701665
2020-11-12,-0.003552401604367772
2020-11-11,-0.021583571667174516
2020-11-10,-0.0036429912785009805
2020-11-09,-0.04097407421030579
2020-11-06,0.015094626222484888
2020-11-05,0.007462721201589594
2020-11-04,-0.022557347424074628
2020-11-03,0.09080644795818141
2020-11-02,0.05077232537342314
2020-10-30,0.0
2020-10-29,0.00985229644301164
2020-10-28,0.02580788395587272
2020-10-27,-0.022545238321056323
2020-10-26,0.022545238321056222
2020-10-23,-0.07606971873676084
2020-10-22,0.027120306219194035
2020-10-21,-0.013468217050866593
2020-10-20,-0.13789927144460012
2020-10-19,-0.11099677597202438
2020-10-16,-0.06280090123903023
2020-10-15,0.03189336377595379
2020-10-14,-0.09890407405891392
2020-10-13,0.05770831762064677
2020-10-12,0.07644169549994212
2020-10-09,-0.026317308317373417
2020-10-08,-0.41215409625896093
2020-10-07,0.2993586021136166
2020-10-06,-0.07755823434587437
2020-10-05,0.03174869831458027
2020-10-02,-0.3087354816496133
2020-10-01,0.12641392485565872
2020-09-30,0.036813973122716184
2020-09-29,0.047067510857985946
2020-09-28,0.050430853626891904
2020-09-25,0.037537919319065034
2020-09-24,0.015666116744399456
2020-09-23,-0.10363488969035654
2020-09-22,-0.15510899326906988
2020-09-21,-0.11359717772370533
2020-09-18,0.15950687902778324
2020-09-17,0.05608946665104358
2020-09-16,0.2219306948890005
2020-09-15,0.06119556102691971
2020-09-14,-0.004576667027411755
2020-09-11,-0.12180487388420357
2020-09-10,0.0986019768045395
2020-09-09,0.036870535808327796
2020-09-08,0.06142281262640614
2020-09-03,0.25378052077609947
2020-09-02,-0.07609934353864717
2020-09-01,0.032039353744616875
2020-08-31,0.03540192705091579
2020-08-28,0.06725222700916747
2020-08-27,0.024097551579060524
2020-08-26,0.0
2020-08-25,0.007905179507113247
2020-08-24,0.011741817876683195
2020-08-21,-0.07261253296370898
2020-08-20,-0.01687803778735175
2020-08-19,0.033475929196389545
2020-08-18,0.00819676720417849
2020-08-17,-0.05452083887841711
2020-08-14,-0.03956560020619113
2020-08-13,-0.01810004164361799
2020-08-12,-0.06606175067809275
2020-08-11,0.0660617506780927
2020-08-10,-0.004576667027411755
2020-08-07,-0.013857034661426354
2020-08-06,0.04989697114462304
2020-08-05,-0.013363227812167028
2020-08-04,-0.07445297819474979
2020-08-03,-0.059719234701622194
2020-07-31,-0.06351340572232575
2020-07-30,-0.010989121575595206
2020-07-29,-0.02234729869199666
2020-07-28,0.033336420267591926
2020-07-27,0.010869672236903891
2020-07-24,-0.04420609250449568
2020-07-23,-0.011363758650315095
2020-07-22,-0.034887259000440665
2020-07-21,-0.01791092656653022
2020-07-20,0.02967576814611654
2020-07-17,0.04572224933809515
2020-07-16,0.0
2020-07-15,-0.016901810802603254
2020-07-14,-0.011428695823622744
2020-07-13,0.0057306747089850745
2020-07-10,0.022599831917240992
2020-07-09,0.04905615698919421
2020-07-08,-0.054658412537863965
2020-07-07,-0.011299555253933394
2020-07-06,-0.02882043853549197
2020-06-30,0.0405852801150783
2020-06-29,-0.05249018262139669
